angle,image
-3,./data_train_simple/sample2206.jpg
10,./data_train_simple/sample2207.jpg
7,./data_train_simple/sample2208.jpg
8,./data_train_simple/sample2209.jpg
0,./data_train_simple/sample2210.jpg
8,./data_train_simple/sample2211.jpg
8,./data_train_simple/sample2212.jpg
5,./data_train_simple/sample2213.jpg
0,./data_train_simple/sample2214.jpg
0,./data_train_simple/sample2215.jpg
-2,./data_train_simple/sample2216.jpg
10,./data_train_simple/sample2217.jpg
10,./data_train_simple/sample2218.jpg
-2,./data_train_simple/sample2219.jpg
7,./data_train_simple/sample2220.jpg
8,./data_train_simple/sample2221.jpg
-5,./data_train_simple/sample2222.jpg
-9,./data_train_simple/sample2223.jpg
-5,./data_train_simple/sample2224.jpg
-2,./data_train_simple/sample2225.jpg
0,./data_train_simple/sample2226.jpg
3,./data_train_simple/sample2227.jpg
5,./data_train_simple/sample2228.jpg
9,./data_train_simple/sample2229.jpg
-3,./data_train_simple/sample2230.jpg
-6,./data_train_simple/sample2231.jpg
-4,./data_train_simple/sample2232.jpg
2,./data_train_simple/sample2233.jpg
6,./data_train_simple/sample2234.jpg
-10,./data_train_simple/sample2235.jpg
9,./data_train_simple/sample2236.jpg
-5,./data_train_simple/sample2237.jpg
-1,./data_train_simple/sample2238.jpg
-3,./data_train_simple/sample2239.jpg
-8,./data_train_simple/sample2240.jpg
-8,./data_train_simple/sample2241.jpg
-9,./data_train_simple/sample2242.jpg
-1,./data_train_simple/sample2243.jpg
-3,./data_train_simple/sample2244.jpg
8,./data_train_simple/sample2245.jpg
2,./data_train_simple/sample2246.jpg
6,./data_train_simple/sample2247.jpg
1,./data_train_simple/sample2248.jpg
10,./data_train_simple/sample2249.jpg
3,./data_train_simple/sample2250.jpg
8,./data_train_simple/sample2251.jpg
1,./data_train_simple/sample2252.jpg
3,./data_train_simple/sample2253.jpg
3,./data_train_simple/sample2254.jpg
-6,./data_train_simple/sample2255.jpg
-8,./data_train_simple/sample2256.jpg
10,./data_train_simple/sample2257.jpg
3,./data_train_simple/sample2258.jpg
5,./data_train_simple/sample2259.jpg
-9,./data_train_simple/sample2260.jpg
0,./data_train_simple/sample2261.jpg
-1,./data_train_simple/sample2262.jpg
5,./data_train_simple/sample2263.jpg
5,./data_train_simple/sample2264.jpg
-7,./data_train_simple/sample2265.jpg
3,./data_train_simple/sample2266.jpg
6,./data_train_simple/sample2267.jpg
0,./data_train_simple/sample2268.jpg
-7,./data_train_simple/sample2269.jpg
0,./data_train_simple/sample2270.jpg
1,./data_train_simple/sample2271.jpg
-5,./data_train_simple/sample2272.jpg
-10,./data_train_simple/sample2273.jpg
0,./data_train_simple/sample2274.jpg
-5,./data_train_simple/sample2275.jpg
6,./data_train_simple/sample2276.jpg
-7,./data_train_simple/sample2277.jpg
1,./data_train_simple/sample2278.jpg
-1,./data_train_simple/sample2279.jpg
2,./data_train_simple/sample2280.jpg
0,./data_train_simple/sample2281.jpg
9,./data_train_simple/sample2282.jpg
2,./data_train_simple/sample2283.jpg
4,./data_train_simple/sample2284.jpg
-7,./data_train_simple/sample2285.jpg
9,./data_train_simple/sample2286.jpg
-6,./data_train_simple/sample2287.jpg
-4,./data_train_simple/sample2288.jpg
0,./data_train_simple/sample2289.jpg
4,./data_train_simple/sample2290.jpg
-1,./data_train_simple/sample2291.jpg
3,./data_train_simple/sample2292.jpg
1,./data_train_simple/sample2293.jpg
7,./data_train_simple/sample2294.jpg
-10,./data_train_simple/sample2295.jpg
-10,./data_train_simple/sample2296.jpg
9,./data_train_simple/sample2297.jpg
-6,./data_train_simple/sample2298.jpg
-8,./data_train_simple/sample2299.jpg
-3,./data_train_simple/sample2300.jpg
2,./data_train_simple/sample2301.jpg
-1,./data_train_simple/sample2302.jpg
2,./data_train_simple/sample2303.jpg
4,./data_train_simple/sample2304.jpg
-8,./data_train_simple/sample2305.jpg
5,./data_train_simple/sample2306.jpg
-9,./data_train_simple/sample2307.jpg
4,./data_train_simple/sample2308.jpg
-9,./data_train_simple/sample2309.jpg
-8,./data_train_simple/sample2310.jpg
-6,./data_train_simple/sample2311.jpg
4,./data_train_simple/sample2312.jpg
4,./data_train_simple/sample2313.jpg
2,./data_train_simple/sample2314.jpg
0,./data_train_simple/sample2315.jpg
6,./data_train_simple/sample2316.jpg
0,./data_train_simple/sample2317.jpg
9,./data_train_simple/sample2318.jpg
9,./data_train_simple/sample2319.jpg
-9,./data_train_simple/sample2320.jpg
-2,./data_train_simple/sample2321.jpg
6,./data_train_simple/sample2322.jpg
2,./data_train_simple/sample2323.jpg
-7,./data_train_simple/sample2324.jpg
-3,./data_train_simple/sample2325.jpg
-3,./data_train_simple/sample2326.jpg
2,./data_train_simple/sample2327.jpg
3,./data_train_simple/sample2328.jpg
-7,./data_train_simple/sample2329.jpg
-3,./data_train_simple/sample2330.jpg
0,./data_train_simple/sample2331.jpg
8,./data_train_simple/sample2332.jpg
4,./data_train_simple/sample2333.jpg
-5,./data_train_simple/sample2334.jpg
10,./data_train_simple/sample2335.jpg
-8,./data_train_simple/sample2336.jpg
3,./data_train_simple/sample2337.jpg
9,./data_train_simple/sample2338.jpg
10,./data_train_simple/sample2339.jpg
-5,./data_train_simple/sample2340.jpg
8,./data_train_simple/sample2341.jpg
-6,./data_train_simple/sample2342.jpg
2,./data_train_simple/sample2343.jpg
4,./data_train_simple/sample2344.jpg
7,./data_train_simple/sample2345.jpg
7,./data_train_simple/sample2346.jpg
5,./data_train_simple/sample2347.jpg
0,./data_train_simple/sample2348.jpg
-10,./data_train_simple/sample2349.jpg
9,./data_train_simple/sample2350.jpg
4,./data_train_simple/sample2351.jpg
-2,./data_train_simple/sample2352.jpg
0,./data_train_simple/sample2353.jpg
10,./data_train_simple/sample2354.jpg
-7,./data_train_simple/sample2355.jpg
0,./data_train_simple/sample2356.jpg
-4,./data_train_simple/sample2357.jpg
-10,./data_train_simple/sample2358.jpg
5,./data_train_simple/sample2359.jpg
0,./data_train_simple/sample2360.jpg
-2,./data_train_simple/sample2361.jpg
-3,./data_train_simple/sample2362.jpg
3,./data_train_simple/sample2363.jpg
-3,./data_train_simple/sample2364.jpg
-6,./data_train_simple/sample2365.jpg
-3,./data_train_simple/sample2366.jpg
6,./data_train_simple/sample2367.jpg
-4,./data_train_simple/sample2368.jpg
4,./data_train_simple/sample2369.jpg
-8,./data_train_simple/sample2370.jpg
3,./data_train_simple/sample2371.jpg
2,./data_train_simple/sample2372.jpg
3,./data_train_simple/sample2373.jpg
-8,./data_train_simple/sample2374.jpg
10,./data_train_simple/sample2375.jpg
-3,./data_train_simple/sample2376.jpg
0,./data_train_simple/sample2377.jpg
-7,./data_train_simple/sample2378.jpg
1,./data_train_simple/sample2379.jpg
0,./data_train_simple/sample2380.jpg
-7,./data_train_simple/sample2381.jpg
5,./data_train_simple/sample2382.jpg
-3,./data_train_simple/sample2383.jpg
-3,./data_train_simple/sample2384.jpg
-10,./data_train_simple/sample2385.jpg
7,./data_train_simple/sample2386.jpg
-4,./data_train_simple/sample2387.jpg
-7,./data_train_simple/sample2388.jpg
-5,./data_train_simple/sample2389.jpg
1,./data_train_simple/sample2390.jpg
-6,./data_train_simple/sample2391.jpg
7,./data_train_simple/sample2392.jpg
10,./data_train_simple/sample2393.jpg
-7,./data_train_simple/sample2394.jpg
0,./data_train_simple/sample2395.jpg
-2,./data_train_simple/sample2396.jpg
4,./data_train_simple/sample2397.jpg
-2,./data_train_simple/sample2398.jpg
-6,./data_train_simple/sample2399.jpg
4,./data_train_simple/sample2400.jpg
-6,./data_train_simple/sample2401.jpg
-7,./data_train_simple/sample2402.jpg
-6,./data_train_simple/sample2403.jpg
10,./data_train_simple/sample2404.jpg
7,./data_train_simple/sample2405.jpg
-6,./data_train_simple/sample2406.jpg
2,./data_train_simple/sample2407.jpg
-1,./data_train_simple/sample2408.jpg
-7,./data_train_simple/sample2409.jpg
1,./data_train_simple/sample2410.jpg
6,./data_train_simple/sample2411.jpg
10,./data_train_simple/sample2412.jpg
4,./data_train_simple/sample2413.jpg
10,./data_train_simple/sample2414.jpg
5,./data_train_simple/sample2415.jpg
6,./data_train_simple/sample2416.jpg
-10,./data_train_simple/sample2417.jpg
-10,./data_train_simple/sample2418.jpg
-7,./data_train_simple/sample2419.jpg
3,./data_train_simple/sample2420.jpg
-6,./data_train_simple/sample2421.jpg
-2,./data_train_simple/sample2422.jpg
-3,./data_train_simple/sample2423.jpg
-1,./data_train_simple/sample2424.jpg
0,./data_train_simple/sample2425.jpg
4,./data_train_simple/sample2426.jpg
8,./data_train_simple/sample2427.jpg
9,./data_train_simple/sample2428.jpg
0,./data_train_simple/sample2429.jpg
6,./data_train_simple/sample2430.jpg
-3,./data_train_simple/sample2431.jpg
-3,./data_train_simple/sample2432.jpg
-4,./data_train_simple/sample2433.jpg
-4,./data_train_simple/sample2434.jpg
-10,./data_train_simple/sample2435.jpg
-3,./data_train_simple/sample2436.jpg
-7,./data_train_simple/sample2437.jpg
6,./data_train_simple/sample2438.jpg
-3,./data_train_simple/sample2439.jpg
1,./data_train_simple/sample2440.jpg
5,./data_train_simple/sample2441.jpg
1,./data_train_simple/sample2442.jpg
0,./data_train_simple/sample2443.jpg
5,./data_train_simple/sample2444.jpg
0,./data_train_simple/sample2445.jpg
7,./data_train_simple/sample2446.jpg
5,./data_train_simple/sample2447.jpg
-1,./data_train_simple/sample2448.jpg
-8,./data_train_simple/sample2449.jpg
-10,./data_train_simple/sample2450.jpg
0,./data_train_simple/sample2451.jpg
-10,./data_train_simple/sample2452.jpg
-9,./data_train_simple/sample2453.jpg
-2,./data_train_simple/sample2454.jpg
0,./data_train_simple/sample2455.jpg
0,./data_train_simple/sample2456.jpg
2,./data_train_simple/sample2457.jpg
-5,./data_train_simple/sample2458.jpg
-7,./data_train_simple/sample2459.jpg
8,./data_train_simple/sample2460.jpg
-4,./data_train_simple/sample2461.jpg
-6,./data_train_simple/sample2462.jpg
2,./data_train_simple/sample2463.jpg
-2,./data_train_simple/sample2464.jpg
-3,./data_train_simple/sample2465.jpg
6,./data_train_simple/sample2466.jpg
-9,./data_train_simple/sample2467.jpg
4,./data_train_simple/sample2468.jpg
-2,./data_train_simple/sample2469.jpg
-10,./data_train_simple/sample2470.jpg
0,./data_train_simple/sample2471.jpg
9,./data_train_simple/sample2472.jpg
-5,./data_train_simple/sample2473.jpg
7,./data_train_simple/sample2474.jpg
-10,./data_train_simple/sample2475.jpg
-4,./data_train_simple/sample2476.jpg
6,./data_train_simple/sample2477.jpg
10,./data_train_simple/sample2478.jpg
-5,./data_train_simple/sample2479.jpg
4,./data_train_simple/sample2480.jpg
-3,./data_train_simple/sample2481.jpg
-3,./data_train_simple/sample2482.jpg
3,./data_train_simple/sample2483.jpg
-6,./data_train_simple/sample2484.jpg
-10,./data_train_simple/sample2485.jpg
10,./data_train_simple/sample2486.jpg
-10,./data_train_simple/sample2487.jpg
-4,./data_train_simple/sample2488.jpg
-3,./data_train_simple/sample2489.jpg
-7,./data_train_simple/sample2490.jpg
6,./data_train_simple/sample2491.jpg
-1,./data_train_simple/sample2492.jpg
0,./data_train_simple/sample2493.jpg
5,./data_train_simple/sample2494.jpg
0,./data_train_simple/sample2495.jpg
4,./data_train_simple/sample2496.jpg
-9,./data_train_simple/sample2497.jpg
-4,./data_train_simple/sample2498.jpg
-3,./data_train_simple/sample2499.jpg
2,./data_train_simple/sample2500.jpg
0,./data_train_simple/sample2501.jpg
-3,./data_train_simple/sample2502.jpg
8,./data_train_simple/sample2503.jpg
0,./data_train_simple/sample2504.jpg
3,./data_train_simple/sample2505.jpg
-10,./data_train_simple/sample2506.jpg
6,./data_train_simple/sample2507.jpg
4,./data_train_simple/sample2508.jpg
5,./data_train_simple/sample2509.jpg
0,./data_train_simple/sample2510.jpg
0,./data_train_simple/sample2511.jpg
0,./data_train_simple/sample2512.jpg
8,./data_train_simple/sample2513.jpg
0,./data_train_simple/sample2514.jpg
9,./data_train_simple/sample2515.jpg
-9,./data_train_simple/sample2516.jpg
10,./data_train_simple/sample2517.jpg
4,./data_train_simple/sample2518.jpg
-7,./data_train_simple/sample2519.jpg
0,./data_train_simple/sample2520.jpg
0,./data_train_simple/sample2521.jpg
-1,./data_train_simple/sample2522.jpg
-8,./data_train_simple/sample2523.jpg
-3,./data_train_simple/sample2524.jpg
3,./data_train_simple/sample2525.jpg
-1,./data_train_simple/sample2526.jpg
8,./data_train_simple/sample2527.jpg
10,./data_train_simple/sample2528.jpg
-4,./data_train_simple/sample2529.jpg
4,./data_train_simple/sample2530.jpg
5,./data_train_simple/sample2531.jpg
-10,./data_train_simple/sample2532.jpg
7,./data_train_simple/sample2533.jpg
8,./data_train_simple/sample2534.jpg
2,./data_train_simple/sample2535.jpg
-1,./data_train_simple/sample2536.jpg
2,./data_train_simple/sample2537.jpg
10,./data_train_simple/sample2538.jpg
-7,./data_train_simple/sample2539.jpg
8,./data_train_simple/sample2540.jpg
0,./data_train_simple/sample2541.jpg
-7,./data_train_simple/sample2542.jpg
0,./data_train_simple/sample2543.jpg
-6,./data_train_simple/sample2544.jpg
-2,./data_train_simple/sample2545.jpg
-3,./data_train_simple/sample2546.jpg
0,./data_train_simple/sample2547.jpg
-4,./data_train_simple/sample2548.jpg
9,./data_train_simple/sample2549.jpg
-6,./data_train_simple/sample2550.jpg
-10,./data_train_simple/sample2551.jpg
7,./data_train_simple/sample2552.jpg
7,./data_train_simple/sample2553.jpg
-1,./data_train_simple/sample2554.jpg
10,./data_train_simple/sample2555.jpg
6,./data_train_simple/sample2556.jpg
6,./data_train_simple/sample2557.jpg
-2,./data_train_simple/sample2558.jpg
6,./data_train_simple/sample2559.jpg
-4,./data_train_simple/sample2560.jpg
4,./data_train_simple/sample2561.jpg
1,./data_train_simple/sample2562.jpg
4,./data_train_simple/sample2563.jpg
-2,./data_train_simple/sample2564.jpg
4,./data_train_simple/sample2565.jpg
-2,./data_train_simple/sample2566.jpg
-1,./data_train_simple/sample2567.jpg
-10,./data_train_simple/sample2568.jpg
10,./data_train_simple/sample2569.jpg
3,./data_train_simple/sample2570.jpg
10,./data_train_simple/sample2571.jpg
-9,./data_train_simple/sample2572.jpg
5,./data_train_simple/sample2573.jpg
-10,./data_train_simple/sample2574.jpg
-4,./data_train_simple/sample2575.jpg
-6,./data_train_simple/sample2576.jpg
6,./data_train_simple/sample2577.jpg
-9,./data_train_simple/sample2578.jpg
1,./data_train_simple/sample2579.jpg
2,./data_train_simple/sample2580.jpg
0,./data_train_simple/sample2581.jpg
-3,./data_train_simple/sample2582.jpg
4,./data_train_simple/sample2583.jpg
0,./data_train_simple/sample2584.jpg
4,./data_train_simple/sample2585.jpg
1,./data_train_simple/sample2586.jpg
3,./data_train_simple/sample2587.jpg
-3,./data_train_simple/sample2588.jpg
-4,./data_train_simple/sample2589.jpg
0,./data_train_simple/sample2590.jpg
-6,./data_train_simple/sample2591.jpg
1,./data_train_simple/sample2592.jpg
-10,./data_train_simple/sample2593.jpg
0,./data_train_simple/sample2594.jpg
3,./data_train_simple/sample2595.jpg
2,./data_train_simple/sample2596.jpg
-2,./data_train_simple/sample2597.jpg
-3,./data_train_simple/sample2598.jpg
3,./data_train_simple/sample2599.jpg
